image_path,relative_path,dataset,location,top_category,confidence,is_empty,fish,coral,marine_animal,vegetation,sand_seafloor,rocks,shipwreck_debris,man_made_structure,diver,open_water,murky_turbid,dark_overexposed,blurry_corrupt
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03949.png,2023-09-03-11-37-57/camera/03949.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5034,False,0.0002,0.0059,0.0001,0.0162,0.0058,0.0213,0.5034,0.1535,0.0011,0.0030,0.2715,0.0054,0.0124
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03950.png,2023-09-03-11-37-57/camera/03950.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4866,False,0.0003,0.0119,0.0005,0.0101,0.0045,0.0334,0.4866,0.1893,0.0043,0.0029,0.2126,0.0127,0.0310
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03951.png,2023-09-03-11-37-57/camera/03951.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5718,False,0.0000,0.0039,0.0001,0.0020,0.0034,0.0194,0.5718,0.3435,0.0005,0.0005,0.0484,0.0019,0.0046
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03952.png,2023-09-03-11-37-57/camera/03952.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6518,False,0.0000,0.0047,0.0001,0.0019,0.0026,0.0394,0.6518,0.2336,0.0005,0.0003,0.0563,0.0017,0.0071
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03953.png,2023-09-03-11-37-57/camera/03953.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.8162,False,0.0000,0.0027,0.0001,0.0012,0.0015,0.0147,0.8162,0.1235,0.0007,0.0004,0.0304,0.0016,0.0071
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03954.png,2023-09-03-11-37-57/camera/03954.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5599,False,0.0001,0.0035,0.0000,0.0029,0.0015,0.0219,0.5599,0.2875,0.0009,0.0010,0.1001,0.0036,0.0171
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03955.png,2023-09-03-11-37-57/camera/03955.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6030,False,0.0002,0.0085,0.0001,0.0034,0.0019,0.0202,0.6030,0.2634,0.0008,0.0010,0.0726,0.0039,0.0212
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03956.png,2023-09-03-11-37-57/camera/03956.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7192,False,0.0003,0.0086,0.0000,0.0029,0.0018,0.0379,0.7192,0.1448,0.0009,0.0013,0.0480,0.0068,0.0273
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03957.png,2023-09-03-11-37-57/camera/03957.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6422,False,0.0001,0.0045,0.0000,0.0017,0.0012,0.0392,0.6422,0.2596,0.0014,0.0007,0.0339,0.0027,0.0127
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03958.png,2023-09-03-11-37-57/camera/03958.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6440,False,0.0001,0.0083,0.0001,0.0024,0.0018,0.0493,0.6440,0.2358,0.0022,0.0011,0.0377,0.0039,0.0132
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03959.png,2023-09-03-11-37-57/camera/03959.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7130,False,0.0001,0.0027,0.0001,0.0015,0.0010,0.0251,0.7130,0.2093,0.0021,0.0011,0.0351,0.0024,0.0066
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03960.png,2023-09-03-11-37-57/camera/03960.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7464,False,0.0001,0.0031,0.0000,0.0013,0.0011,0.0197,0.7464,0.1917,0.0012,0.0008,0.0261,0.0019,0.0065
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03961.png,2023-09-03-11-37-57/camera/03961.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7198,False,0.0001,0.0020,0.0000,0.0009,0.0010,0.0252,0.7198,0.2078,0.0016,0.0009,0.0315,0.0021,0.0071
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03962.png,2023-09-03-11-37-57/camera/03962.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7647,False,0.0001,0.0030,0.0000,0.0013,0.0012,0.0333,0.7647,0.1689,0.0013,0.0007,0.0173,0.0016,0.0065
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03963.png,2023-09-03-11-37-57/camera/03963.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7692,False,0.0001,0.0033,0.0000,0.0025,0.0017,0.0319,0.7692,0.1461,0.0011,0.0006,0.0295,0.0026,0.0114
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03964.png,2023-09-03-11-37-57/camera/03964.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7488,False,0.0001,0.0031,0.0000,0.0027,0.0026,0.0275,0.7488,0.1369,0.0011,0.0012,0.0460,0.0051,0.0249
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03965.png,2023-09-03-11-37-57/camera/03965.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7757,False,0.0001,0.0007,0.0000,0.0011,0.0005,0.0166,0.7757,0.1704,0.0008,0.0006,0.0204,0.0015,0.0118
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03966.png,2023-09-03-11-37-57/camera/03966.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5357,False,0.0001,0.0022,0.0000,0.0030,0.0007,0.0198,0.5357,0.3834,0.0010,0.0008,0.0419,0.0017,0.0097
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03967.png,2023-09-03-11-37-57/camera/03967.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5360,False,0.0001,0.0070,0.0000,0.0081,0.0019,0.0450,0.5360,0.3206,0.0006,0.0010,0.0558,0.0019,0.0221
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03968.png,2023-09-03-11-37-57/camera/03968.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5600,False,0.0001,0.0067,0.0000,0.0078,0.0020,0.0228,0.5600,0.3005,0.0007,0.0018,0.0772,0.0024,0.0179
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03969.png,2023-09-03-11-37-57/camera/03969.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6761,False,0.0000,0.0066,0.0000,0.0065,0.0009,0.0244,0.6761,0.2407,0.0004,0.0008,0.0351,0.0010,0.0074
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03970.png,2023-09-03-11-37-57/camera/03970.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5656,False,0.0001,0.0038,0.0000,0.0118,0.0011,0.0177,0.5656,0.3459,0.0006,0.0005,0.0449,0.0009,0.0072
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03971.png,2023-09-03-11-37-57/camera/03971.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6047,False,0.0001,0.0043,0.0001,0.0083,0.0020,0.0361,0.6047,0.2778,0.0018,0.0011,0.0510,0.0015,0.0113
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03972.png,2023-09-03-11-37-57/camera/03972.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6539,False,0.0001,0.0053,0.0001,0.0091,0.0015,0.0196,0.6539,0.2541,0.0009,0.0009,0.0393,0.0018,0.0137
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03973.png,2023-09-03-11-37-57/camera/03973.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6603,False,0.0001,0.0030,0.0000,0.0085,0.0016,0.0181,0.6603,0.2366,0.0014,0.0011,0.0527,0.0018,0.0149
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03974.png,2023-09-03-11-37-57/camera/03974.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5439,False,0.0001,0.0038,0.0001,0.0036,0.0022,0.0446,0.5439,0.3115,0.0016,0.0015,0.0535,0.0048,0.0288
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03975.png,2023-09-03-11-37-57/camera/03975.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5764,False,0.0001,0.0026,0.0000,0.0032,0.0013,0.0249,0.5764,0.3098,0.0018,0.0010,0.0582,0.0027,0.0179
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03976.png,2023-09-03-11-37-57/camera/03976.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5901,False,0.0001,0.0033,0.0001,0.0043,0.0013,0.0204,0.5901,0.2937,0.0030,0.0007,0.0639,0.0022,0.0171
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03977.png,2023-09-03-11-37-57/camera/03977.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6215,False,0.0001,0.0036,0.0001,0.0053,0.0016,0.0188,0.6215,0.2585,0.0024,0.0009,0.0623,0.0028,0.0220
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03978.png,2023-09-03-11-37-57/camera/03978.png,sunboat,2023-09-03-11-37-57,man_made_structure,0.3947,False,0.0003,0.0080,0.0002,0.0100,0.0044,0.0314,0.3681,0.3947,0.0027,0.0018,0.1260,0.0078,0.0448
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03979.png,2023-09-03-11-37-57/camera/03979.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5152,False,0.0001,0.0049,0.0001,0.0045,0.0065,0.0307,0.5152,0.3089,0.0028,0.0019,0.0909,0.0043,0.0292
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03980.png,2023-09-03-11-37-57/camera/03980.png,sunboat,2023-09-03-11-37-57,man_made_structure,0.4971,False,0.0001,0.0022,0.0001,0.0043,0.0044,0.0166,0.3742,0.4971,0.0022,0.0025,0.0685,0.0035,0.0244
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03981.png,2023-09-03-11-37-57/camera/03981.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3153,False,0.0004,0.0075,0.0003,0.0193,0.0049,0.0197,0.3153,0.2977,0.0102,0.0044,0.2361,0.0139,0.0702
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03982.png,2023-09-03-11-37-57/camera/03982.png,sunboat,2023-09-03-11-37-57,man_made_structure,0.3109,False,0.0002,0.0094,0.0003,0.0448,0.0048,0.0140,0.2916,0.3109,0.0176,0.0022,0.2551,0.0107,0.0383
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03983.png,2023-09-03-11-37-57/camera/03983.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3627,True,0.0006,0.0077,0.0010,0.0234,0.0062,0.0084,0.2164,0.1940,0.0223,0.0080,0.3627,0.0417,0.1076
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03984.png,2023-09-03-11-37-57/camera/03984.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3463,False,0.0002,0.0094,0.0004,0.0240,0.0079,0.0265,0.3463,0.2631,0.0111,0.0029,0.2706,0.0067,0.0310
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03985.png,2023-09-03-11-37-57/camera/03985.png,sunboat,2023-09-03-11-37-57,man_made_structure,0.4875,False,0.0001,0.0048,0.0001,0.0113,0.0051,0.0226,0.2499,0.4875,0.0085,0.0031,0.1715,0.0064,0.0291
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03986.png,2023-09-03-11-37-57/camera/03986.png,sunboat,2023-09-03-11-37-57,man_made_structure,0.4504,False,0.0004,0.0039,0.0001,0.0027,0.0083,0.0441,0.2856,0.4504,0.0156,0.0084,0.1309,0.0097,0.0398
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/03987.png,2023-09-03-11-37-57/camera/03987.png,sunboat,2023-09-03-11-37-57,man_made_structure,0.4472,False,0.0001,0.0011,0.0001,0.0011,0.0027,0.0174,0.3842,0.4472,0.0160,0.0079,0.0851,0.0111,0.0258
